2011-05-26,25.22
2011-05-27,5.23
2011-05-28,21.35
2011-05-29,5.64
2011-05-30,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-04,0.0
2011-06-05,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.64
2011-06-09,3.8
2011-06-10,0.0
2011-06-11,1.56
2011-06-12,17.88
2011-06-13,0.0
2011-06-14,0.54
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-18,0.0
2011-06-19,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,1.15
2011-06-23,23.59
2011-06-24,5.64
2011-06-25,8.09
2011-06-26,22.16
2011-06-27,0.0
2011-06-28,19.92
2011-06-29,0.34
2011-06-30,0.3
2011-07-01,0.0
2011-07-02,0.0
2011-07-03,7.48
2011-07-04,0.0
2011-07-05,0.0
2011-07-06,8.29
2011-07-07,0.0
2011-07-08,4.21
2011-07-09,0.0
2011-07-10,0.0
2011-07-11,10.13
2011-07-12,0.95
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-16,0.0
2011-07-17,8.7
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,22.78
2011-07-22,0.0
2011-07-23,0.0
2011-07-24,0.0
2011-07-25,2.58
2011-07-26,17.06
2011-07-27,0.34
2011-07-28,0.0
2011-07-29,0.0
2011-07-30,0.0
2011-07-31,0.0
2011-08-01,4.62
2011-08-02,1.05
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-06,2.58
2011-08-07,26.24
2011-08-08,0.34
2011-08-09,17.06
2011-08-10,0.0
2011-08-11,2.99
2011-08-12,0.0
2011-08-13,0.0
2011-08-14,2.38
2011-08-15,2.78
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-20,6.25
2011-08-21,23.59
2011-08-22,9.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,13.7
2011-08-26,0.0
2011-08-27,0.0
2011-08-28,103.15
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.74
2011-09-03,4.21
2011-09-04,32.57
2011-09-05,29.2
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-10,0.0
2011-09-11,0.34
2011-09-12,11.56
2011-09-13,24.61
2011-09-14,7.07
2011-09-15,NULL
2011-09-16,0.0
2011-09-17,0.0
2011-09-18,0.0
2011-09-19,6.76
2011-09-20,1.56
2011-09-21,0.0
2011-09-22,2.38
2011-09-23,2.17
2011-09-24,0.0
2011-09-25,0.0
2011-09-26,0.54
2011-09-27,0.0
2011-09-28,1.15
2011-09-29,25.02
2011-09-30,3.09
2011-10-01,11.96
2011-10-02,10.74
2011-10-03,2.17
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-08,0.0
2011-10-09,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.74
2011-10-14,30.53
